identifier	upos_dist_DET	upos_dist_ADV	upos_dist_PUNCT	upos_dist_NUM	upos_dist_PRON	upos_dist_ADP	upos_dist_PROPN	upos_dist_ADJ	upos_dist_VERB	upos_dist_NOUN	upos_dist_CCONJ	upos_dist_AUX	xpos_dist_A	xpos_dist_VA	xpos_dist_B	xpos_dist_FB	xpos_dist_PC	xpos_dist_N	xpos_dist_V	xpos_dist_SP	xpos_dist_RD	xpos_dist_E	xpos_dist_CC	xpos_dist_FF	xpos_dist_RI	xpos_dist_FS	xpos_dist_S	verbs_mood_dist_Ind	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_form_dist_Inf	verbs_form_dist_Fin	verbs_form_dist_Part	verbs_num_pers_dist_Sing+3	aux_mood_dist_Ind	aux_tense_dist_Pres	aux_form_dist_Fin	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_advcl	dep_dist_nmod	dep_dist_obl	dep_dist_aux	dep_dist_conj	dep_dist_cop	dep_dist_advmod	dep_dist_cc	dep_dist_det	dep_dist_root	dep_dist_obj	dep_dist_punct	dep_dist_mark	dep_dist_case	dep_dist_amod	dep_dist_nsubj	subj_pre	subj_post	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_1	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_4	verb_edges_dist_3	avg_verb_edges
vit_VIT-5333	25	0	50	0	0	0	0	0	0	25	0	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	25	25	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5334	0	33.3333333333333	33.3333333333333	0	0	0	0	16.6666666666667	0	0	0	16.6666666666667	0.166666666666667	0.166666666666667	0.333333333333333	0.166666666666667	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	100	100	100	0	1	100	6	2	3	3	1	0	0	0	0	0	16.6666666666667	33.3333333333333	0	0	16.6666666666667	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
vit_VIT-5338	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	0	28.5714285714286	0	14.2857142857143	0.142857142857143	0.142857142857143	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.285714285714286	0	0	0	0	0	0	0	100	100	100	100	1	100	7	1.8	4	4	3	0	14.2857142857143	0	0	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	100	0	0	1	1	100	0	0	100	0	0	0	0	0	0	0
vit_VIT-5339	0	0	25	0	25	0	0	0	25	25	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.25	0.25	100	100	0	0	100	0	100	0	0	0	0	1	100	4	1	1	1	1	0	0	0	0	0	0	0	0	0	25	25	25	0	0	0	25	100	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
vit_VIT-5340	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	0	11.1111111111111	22.2222222222222	11.1111111111111	11.1111111111111	0	0.111111111111111	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0	0	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0.222222222222222	0	0	100	0	0	100	0	100	100	100	100	1	100	9	2.14285714285714	4	4	2	0	0	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	0	11.1111111111111	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	5
vit_VIT-5341	12.5	25	12.5	0	12.5	12.5	0	0	12.5	12.5	0	0	0	0	0.125	0	0	0	0.125	0	0.125	0.125	0	0	0	0.125	0.125	100	0	0	0	100	0	100	0	0	0	0	1	100	8	1.5	3	3	3	0	0	12.5	0	0	0	12.5	0	12.5	12.5	0	12.5	0	12.5	0	12.5	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
vit_VIT-5347	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	100	100	100	100	1	100	6	1.75	3	3	2	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
vit_VIT-5348	0	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0.142857142857143	0	0	0	0	0	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0	0	100	0	0	100	0	100	100	100	100	1	100	7	1.8	3	3	2	0	0	14.2857142857143	14.2857142857143	0	0	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	0	0	0	0	0	0	0	100	0	0	0	100	0	0	2
vit_VIT-5353	16.6666666666667	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	16.6666666666667	0	0.166666666666667	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	100	100	100	100	1	100	6	1.75	3	3	2	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
vit_VIT-5363	0	25	12.5	0	12.5	0	0	0	12.5	0	12.5	25	0	0.25	0.125	0	0	0	0.125	0	0	0	0.125	0	0	0.125	0	0	0	100	0	0	100	0	100	50	50	100	1	100	8	3.5	6	6	1	0	0	0	12.5	0	0	25	12.5	0	12.5	0	12.5	0	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	5
vit_VIT-5367	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	3	3	3	0	33.3333333333333	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5370	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	3	3	3	0	33.3333333333333	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5397	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	3	3	3	0	33.3333333333333	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5412	11.1111111111111	0	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	0	44.4444444444444	11.1111111111111	0	0.111111111111111	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0.111111111111111	0.444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57142857142857	3	3	4	0	22.2222222222222	0	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5416	12.5	0	12.5	0	0	12.5	0	25	0	37.5	0	0	0.25	0	0	0	0	0	0	0	0.125	0.125	0	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66666666666667	4	4	3	0	25	0	0	0	0	0	0	12.5	12.5	0	12.5	0	12.5	25	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5420	11.1111111111111	0	11.1111111111111	0	0	22.2222222222222	0	0	11.1111111111111	44.4444444444444	0	0	0	0	0	0	0	0	0.111111111111111	0	0.111111111111111	0.222222222222222	0	0	0	0.111111111111111	0.444444444444444	0	0	100	0	0	100	0	0	0	0	0	1	0	9	1.57142857142857	3	3	5	11.1111111111111	22.2222222222222	11.1111111111111	0	0	0	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	22.2222222222222	0	0	0	0	0	1	1	100	100	1	0	100	100	100	0	0	0	1
vit_VIT-5430	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	3	3	3	0	33.3333333333333	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5436	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	0	42.8571428571429	0	0	0.142857142857143	0	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.428571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	4	4	3	0	28.5714285714286	0	0	0	0	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5441	14.2857142857143	0	14.2857142857143	0	0	0	0	28.5714285714286	14.2857142857143	28.5714285714286	0	0	0.285714285714286	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0	0	0.142857142857143	0.285714285714286	100	100	0	0	100	0	100	0	0	0	0	1	100	7	1.4	2	2	2	0	0	0	0	0	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	0	14.2857142857143	14.2857142857143	100	0	100	0	0	0	0	0	100	0	0	0	0	0	100	3
vit_VIT-5444	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	0	42.8571428571429	0	0	0.142857142857143	0	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.428571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	3	3	3	0	28.5714285714286	0	0	0	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	0	0	100	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5450	0	0	20	0	0	0	0	0	0	60	20	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	3	0	20	0	0	20	0	0	20	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5454	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	0	42.8571428571429	0	0	0.142857142857143	0	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.428571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	3	3	3	0	28.5714285714286	0	0	0	0	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5458	12.5	0	12.5	0	0	25	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0.125	0.25	0	0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66666666666667	3	3	4	0	37.5	0	0	0	0	0	0	12.5	12.5	0	12.5	0	25	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5465	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	3	3	3	0	33.3333333333333	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5477	0	0	25	0	0	0	0	25	0	50	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	25	0	0	0	0	0	0	0	25	0	25	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5482	0	0	20	0	0	20	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	3	0	40	0	0	0	0	0	0	0	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5487	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	3	3	3	0	33.3333333333333	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5492	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	3	3	3	0	33.3333333333333	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5496	0	0	20	0	0	20	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	3	0	40	0	0	0	0	0	0	0	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5504	0	0	20	0	0	20	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	3	0	40	0	0	0	0	0	0	0	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5507	11.1111111111111	0	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	0	44.4444444444444	11.1111111111111	0	0.111111111111111	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0.111111111111111	0.444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57142857142857	3	3	4	0	22.2222222222222	0	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5513	11.1111111111111	0	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	44.4444444444444	0	0	0.111111111111111	0	0	0	0	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.444444444444444	0	0	0	0	0	0	0	0	0	0	0	1	0	9	1.28571428571429	2	2	5	11.1111111111111	22.2222222222222	0	0	0	0	0	0	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	100	1	1	100	100	1	0	100	100	100	0	0	0	1
vit_VIT-5572	0	0	20	0	0	20	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	3	0	40	0	0	0	0	0	0	0	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5578	0	0	20	0	0	20	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	3	0	40	0	0	0	0	0	0	0	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
vit_VIT-5597	0	40	20	0	20	0	0	0	20	0	0	0	0	0	0.2	0	0	0	0.2	0	0	0	0	0	0	0.2	0	100	0	0	0	100	0	100	0	0	0	0	1	100	5	1.33333333333333	2	2	1	0	0	0	0	0	0	40	0	0	20	0	20	0	0	0	20	100	0	0	0	0	0	0	0	100	0	0	0	0	0	100	3
vit_VIT-5610	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	22.2222222222222	11.1111111111111	0	0	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0	0.222222222222222	0	0	0.111111111111111	0	0	0.111111111111111	0.111111111111111	0.111111111111111	100	100	0	50	50	0	100	0	0	0	0	2	100	4.5	1.42857142857143	3	3	3	0	0	0	0	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	0	100	0	0	0	100	1	50	50	100	0	50	0	50	2.5
vit_VIT-5641	0	20	20	0	20	0	0	0	20	0	20	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0	0	0.2	0	100	100	0	0	100	0	100	0	0	0	0	1	100	5	2	3	3	1	0	0	0	0	0	0	20	20	0	20	0	20	0	0	0	20	100	0	0	0	0	0	0	0	100	0	0	0	0	0	100	3
vit_VIT-5676	0	20	20	0	0	0	0	20	20	20	0	0	0.2	0	0.2	0	0	0	0.2	0	0	0	0	0	0	0.2	0.2	100	100	0	0	100	0	0	0	0	0	0	1	100	5	1.33333333333333	2	2	2	0	0	0	0	0	0	20	0	0	20	0	20	0	0	20	20	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
vit_VIT-5736	40	0	20	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0.2	0	0.2	0	0	0	0	0.2	0.2	100	100	0	0	100	0	100	0	0	0	0	1	100	5	1.33333333333333	2	2	2	0	0	0	0	0	0	0	0	20	20	0	20	0	0	0	20	100	0	0	0	0	0	0	0	100	0	0	100	0	0	0	1
vit_VIT-5748	33.3333333333333	16.6666666666667	16.6666666666667	0	0	0	0	0	0	16.6666666666667	0	16.6666666666667	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	100	100	100	100	0	0	0	1.75	3	3	2	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5806	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	33.3333333333333	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5807	16.6666666666667	0	16.6666666666667	0	0	0	0	33.3333333333333	0	16.6666666666667	16.6666666666667	0	0.333333333333333	0	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	2	2	3	0	0	0	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5820	0	0	16.6666666666667	16.6666666666667	0	0	0	0	50	16.6666666666667	0	0	0	0	0	0	0	0.166666666666667	0.5	0	0	0	0	0	0	0.166666666666667	0.166666666666667	100	50	50	33.3333333333333	33.3333333333333	33.3333333333333	100	0	0	0	0	3	100	2	1.25	2	2	3	0	0	0	0	0	0	0	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	0	0	0	100	0	0	0	100	1	33.3333333333333	66.6666666666667	100	66.6666666666667	0	0	0	0.666666666666667
vit_VIT-5840	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0	0.142857142857143	0	0.142857142857143	0	0	0	0	0.142857142857143	0.142857142857143	0	0	100	0	0	100	0	100	100	100	100	1	100	7	1.4	2	2	2	0	0	0	14.2857142857143	0	0	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
vit_VIT-5841	22.2222222222222	11.1111111111111	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	22.2222222222222	0	0	0.111111111111111	0	0.111111111111111	0	0	0	0.111111111111111	0	0.222222222222222	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	100	100	0	0	100	0	100	0	0	0	0	1	100	9	1.71428571428571	3	3	3	0	11.1111111111111	0	0	0	0	11.1111111111111	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	0	100	0	1	1	100	0	0	100	0	0	0	100	0	0	2
vit_VIT-5856	22.2222222222222	0	11.1111111111111	0	0	22.2222222222222	0	11.1111111111111	0	33.3333333333333	0	0	0.111111111111111	0	0	0	0	0	0	0	0.222222222222222	0.222222222222222	0	0	0	0.111111111111111	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85714285714286	3	3	3	0	22.2222222222222	0	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	22.2222222222222	11.1111111111111	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5859	25	0	12.5	0	12.5	12.5	0	0	12.5	25	0	0	0	0	0	0	0.125	0	0.125	0	0.25	0.125	0	0	0	0.125	0.25	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.66666666666667	3	3	3	0	12.5	0	0	0	0	0	0	25	12.5	0	12.5	0	12.5	0	12.5	0	100	0	1	1	100	0	0	100	0	0	0	100	0	0	2
vit_VIT-5866	16.6666666666667	0	16.6666666666667	0	0	0	0	33.3333333333333	16.6666666666667	16.6666666666667	0	0	0.333333333333333	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	100	100	0	0	100	0	100	0	0	0	0	1	100	6	1.25	2	2	2	0	0	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	33.3333333333333	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
vit_VIT-5867	12.5	0	12.5	0	0	12.5	0	25	12.5	25	0	0	0.25	0	0	0	0	0	0.125	0	0.125	0.125	0	0	0	0.125	0.25	100	100	0	0	100	0	0	0	0	0	0	1	100	8	1.66666666666667	4	4	3	0	12.5	0	0	0	0	0	0	12.5	12.5	0	12.5	0	12.5	25	12.5	0	100	0	1	1	100	0	0	100	0	0	100	0	0	0	1
vit_VIT-5886	22.2222222222222	0	11.1111111111111	0	0	0	0	22.2222222222222	11.1111111111111	22.2222222222222	0	11.1111111111111	0.222222222222222	0.111111111111111	0	0	0	0	0.111111111111111	0	0.222222222222222	0	0	0	0	0.111111111111111	0.222222222222222	0	0	100	0	0	100	0	0	100	100	0	1	100	9	1.42857142857143	3	3	2	0	0	0	11.1111111111111	0	0	0	0	22.2222222222222	11.1111111111111	11.1111111111111	11.1111111111111	0	0	22.2222222222222	11.1111111111111	100	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
vit_VIT-5893	16.6666666666667	16.6666666666667	16.6666666666667	0	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	2	2	2	0	0	0	0	0	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vit_VIT-5960	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	33.3333333333333	11.1111111111111	11.1111111111111	0	0	0.333333333333333	0	0.111111111111111	0	0	0	0.111111111111111	0	0.111111111111111	0	0	0	0	0.111111111111111	0.111111111111111	100	100	0	0	100	0	100	0	0	0	0	1	100	9	1.42857142857143	3	3	3	0	0	0	0	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	0	0	22.2222222222222	11.1111111111111	100	0	100	0	0	0	0	0	100	0	0	0	0	0	100	3
vit_VIT-5962	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0.166666666666667	100	100	0	0	100	0	100	0	0	0	0	1	100	6	1.25	2	2	2	0	0	0	0	0	0	0	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	0	16.6666666666667	16.6666666666667	100	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
vit_VIT-5968	0	0	33.3333333333333	0	33.3333333333333	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0	100	100	0	0	100	0	100	0	0	0	0	1	100	3	1	1	1	1	0	0	0	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	33.3333333333333	100	0	0	0	0	0	0	0	100	0	0	100	0	0	0	1
vit_VIT-5972	33.3333333333333	0	11.1111111111111	0	0	11.1111111111111	0	0	0	33.3333333333333	11.1111111111111	0	0	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0	0.222222222222222	0.111111111111111	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85714285714286	3	3	3	0	11.1111111111111	0	0	11.1111111111111	0	0	11.1111111111111	33.3333333333333	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
